,RMSD,Score,"gauss(o=0,w=0.5,c=8)","gauss(o=3,w=2,c=8)","repulsion(o=0,c=8)","hydrophobic(g=0.5,b=1.5,c=8)","non_dir_h_bond(g=-0.7,b=0,c=8)"
4144,0.859847366809845,-6.75518751,-3.3569494310000003,-6.896029,2.1645649371299998,-0.960233,-3.7922739999999995
4145,1.5814940929412842,-6.45061636,-3.5354847861280003,-6.478668699999999,2.722473176,-0.9786037000000001,-4.090024
4146,2.764993190765381,-6.26692057,-3.234080707355147,-6.714808399999999,2.045381642,-0.8980853000000001,-3.070502
4147,2.8087053298950195,-6.25789356,-3.001018263,-8.232498999999999,1.9238168072000001,-0.49816942000000003,-2.126484
4148,1.8674927949905396,-6.23821115,-3.168093349423889,-6.5776984,2.3641765159999997,-0.9777769999999999,-3.5607159999999998
4149,5.276821136474609,-10.3007402,-7.699429286000002,-17.278345,6.0006639844173,-1.4590052530000002,-9.148130999999998
4150,5.282736301422119,-9.95845795,-7.185916632299998,-17.057198,6.0732670881000015,-1.4754397999999997,-8.67614
4151,5.115837097167969,-9.72845745,-7.343015034999999,-17.164568999999997,6.774605179513999,-1.3780101999999999,-9.293383
4152,4.526661396026611,-9.69731808,-8.3179801133,-17.300365,7.723376717999999,-1.4607092000000002,-9.260894999999998
4153,3.7414417266845703,-9.68536377,-7.5716207767803,-17.142892400000004,6.971864215750001,-1.1274820600000002,-10.6967149
4154,4.259068012237549,-9.57782555,-7.84976872639,-16.910678,6.610322310900001,-1.5847928999999998,-8.958535
4155,3.528383493423462,-9.57281685,-7.871265100252,-17.072640000000003,6.984508611000001,-1.155798054,-9.163096999999999
4156,4.365083694458008,-9.54493427,-7.915938202999998,-16.366695000000004,7.709505726,-1.5055504099999997,-11.443454799999998
4157,3.779080867767334,-9.42760849,-7.836837204,-16.93213400000001,6.807577798999999,-1.4970885000000003,-8.431549
4158,1.2589890956878662,-11.7557411,-5.168855880000001,-9.611094,4.385587189000001,-0.9786929999999999,-7.2560389999999995
4159,2.2081799507141113,-11.3533573,-4.962788929972364,-9.3430114,4.554236131000001,-0.99821186,-7.168409
4160,1.3907153606414795,-10.9495392,-4.609416500000001,-9.302973099999997,4.649919957999999,-0.9593011,-7.052714000000001
4161,2.5450470447540283,-10.3596029,-4.378822317051801,-9.220342200000001,4.028241181,-1.0720261,-5.827088
4162,2.7771100997924805,-10.2275457,-4.383797945644715,-9.086148399999999,4.152699899000001,-0.9352534000000001,-6.0899719999999995
4163,2.239044427871704,-9.71847725,-4.88863626587,-9.4124364,5.605924337900001,-0.8283018,-6.022207
4164,1.9864373207092285,-9.70324993,-4.452253499999999,-9.359653999999999,2.5408153262999997,-0.8976664399999998,-2.8781159999999995
4165,2.5606677532196045,-9.36877346,-4.351336237472999,-9.296729799999998,4.323249454000001,-0.7899796600000001,-5.116947
4166,2.9659347534179688,-9.30322456,-4.287544664908897,-9.167802599999998,2.8191355000000002,-1.00022878,-3.2317959999999997
4167,4.743193626403809,-9.35930634,-5.069475199999999,-10.018180999999998,1.528281374648,-2.9902897999999998,-1.564848
4168,1.6527024507522583,-9.25614643,-4.22522948,-9.370577000000003,1.5034293130000003,-2.9540543,-0.860642
4169,5.550368785858154,-9.23930264,-4.43955524,-10.662127,1.2989689080000002,-3.2315631000000002,-0.864397
4170,1.9484673738479614,-9.07734203,-4.33342542294,-9.177334,1.5943939760000003,-3.2646335000000004,-0.909416
4171,5.103436470031738,-8.99324989,-4.8913880999999995,-9.932031999999996,1.2381745322000002,-3.031932800000001,-1.247241
4172,3.011336088180542,-8.93587589,-4.110277969199999,-9.741904,2.2615335544999997,-3.55415959,-0.458798
4173,2.6553525924682617,-8.90165234,-4.40219433,-9.375060000000001,1.7050739900000003,-3.4164986640000006,-0.142883
4174,4.659580230712891,-8.57457066,-3.6723849500000005,-9.891177999999996,1.3902240145,-3.1316471399999997,-0.333637
4175,2.451369285583496,-8.56477356,-3.66598028,-8.860233999999998,1.6458538152,-2.9615425,-0.868031
4176,1.510059118270874,-10.7280149,-4.316491889999999,-9.539542999999998,3.2702181240000003,-2.2487938,-4.166045
4177,1.1679333448410034,-10.5380869,-4.19623096,-9.475027,2.8376868253,-2.365438,-3.395556
4178,1.9858245849609375,-9.71222687,-4.103582020000001,-9.481092999999998,2.5528674531,-2.1033329999999997,-2.132391
4179,1.3848432302474976,-9.69000244,-3.9336785,-9.560329000000001,2.5797065039,-2.3789266999999996,-1.8517759999999999
4180,1.8697434663772583,-8.23993111,-4.00214058,-9.72316,4.58166592,-2.4502979999999996,-1.644152
4181,1.744630217552185,-8.09931183,-3.4956003200000003,-9.590401000000002,3.52745936,-2.0018214,-1.321301
4182,1.3296208381652832,-9.28307152,-4.196465615,-7.879649999999999,2.7679695477,-1.7501956,-3.11165
4183,0.620947003364563,-9.24568939,-4.1409845,-7.9071630000000015,2.877959766,-1.7458069,-3.108912
4184,1.6662559509277344,-8.26273441,-3.1371112299999995,-6.880609000000001,1.8677578740000003,-1.6387870999999998,-2.28395
4185,2.1759798526763916,-8.22335815,-3.605249585,-7.534618999999999,2.19296499,-1.43457263,-1.758602
4186,2.1757137775421143,-8.09916306,-3.9053146299999995,-7.921592,2.6794584364999996,-1.5172933999999998,-1.1187479999999999
4187,1.8972409963607788,-8.05993176,-2.712959108,-6.836560999999998,1.795099066,-1.6008446000000003,-2.607984
4188,2.500662088394165,-7.76331091,-3.552893,-8.071832,1.938775398,-1.5438353,-0.148197
4189,1.9461978673934937,-7.65726089,-3.5588536000000004,-7.854705000000001,2.64951213,-1.42431786,-0.874378
4190,3.3652098178863525,-7.59416771,-3.588926699999999,-7.113411,3.429288132,-1.8514203,-2.6855710000000004
4191,0.15648992359638214,-8.71152496,-3.4476566,-6.591818999999998,1.736756984,-1.5822136,-1.36769
4192,1.5881309509277344,-7.71079874,-2.8310884,-6.250359,1.3282675759999998,-1.5444080999999998,-0.620667
4193,1.9829999208450317,-7.38269997,-2.61813042,-5.918067,1.332092966,-1.1546720000000001,-1.37645
4194,1.4824649095535278,-7.24857759,-2.0373814799999996,-5.869853000000001,0.52603941,-1.4826731000000002,-0.65772
4195,0.9868980646133423,-7.16803789,-2.29854099,-5.6844209999999995,0.8820761554000001,-1.19680112,-0.783063
4196,1.170335292816162,-7.12522745,-2.4171850000000004,-5.6468,1.50801753,-1.7281077,-0.99312
4197,2.0500295162200928,-7.12429142,-1.9337004260000001,-5.606803,0.34273116699999995,-1.3166056,-0.571519
4198,1.9507087469100952,-7.10123444,-2.5074493,-5.784056999999999,0.9416984300000001,-1.3234007999999997,-0.319046
4199,1.8200007677078247,-6.90305328,-2.4330976,-6.216605000000001,1.022345078,-1.3535915999999997,0.0
4200,1.3017975091934204,-8.92955017,-3.7537023699999996,-7.830665,2.7799403199999997,-2.0389053,-2.786174
4201,1.0261934995651245,-7.87797546,-2.69929442,-6.9517880000000005,0.8351447969999999,-1.6512526000000003,-0.755996
4202,1.9646520614624023,-7.60241365,-2.5787074412100006,-7.115439,1.0635624277977,-1.3512283200000004,-0.784482
4203,1.5506861209869385,-7.43305731,-2.9120774618,-7.329286999999999,1.2362785292,-1.35367294,-0.287641
4204,1.7095028162002563,-7.42101145,-2.5684877449999997,-6.847162000000001,1.38378885293,-1.4359511,-1.887903
4205,2.6237828731536865,-7.40658092,-3.8101240200000004,-6.20885,1.8510695678,-2.0613664000000003,-1.112811
4206,2.3576555252075195,-7.32741261,-3.2161968470000004,-6.878291000000002,1.3697364855,-2.3185267000000005,-0.44533
4207,1.5486724376678467,-7.27399206,-2.8010328509999995,-6.981683999999999,1.6009464,-1.3197252000000002,-1.183947
4208,2.1985931396484375,-7.25443411,-2.9445167924,-6.652538,0.9748199580000001,-1.24208561,-0.862686
4209,2.4100701808929443,-8.75986671,-3.9734593300000003,-10.516462999999998,2.1942268968,-2.9066597,-1.75
4210,2.143869161605835,-8.60371876,-3.975107739999999,-10.688290999999998,1.6065137765000002,-3.6575752,-0.7028026
4211,3.371638774871826,-8.16672516,-4.357621,-10.594707000000003,1.3544359273600002,-3.631043299999999,-0.229536
4212,1.9364242553710938,-8.07362175,-4.264949000000001,-10.393976,1.8324472102000002,-3.5986702999999998,-1.109481
4213,2.662390947341919,-8.0208292,-3.5729278299999994,-9.940623,2.03039206251,-3.2340353,-1.570026
4214,4.685423374176025,-7.96485186,-4.10687703,-10.433767999999999,0.871145267021,-3.7106113,0.0
4215,4.772122859954834,-7.93931389,-4.207474624,-10.493989999999997,1.0378141397599996,-3.5420835,-0.242571
4216,3.33798885345459,-7.89635229,-3.07762791,-9.519312999999997,0.592153168,-2.729896262,0.0
4217,3.61103892326355,-7.89103889,-3.7230178199999995,-10.484812,0.9507429730000001,-3.4479759,-0.622353
4218,5.276638507843018,-10.075839,-7.21433384,-17.698156300000004,3.0837395794000004,-6.065963880000001,-1.029776
4219,6.924821376800537,-9.9975338,-8.06879411,-19.459854999999997,6.027004658999999,-6.606481700000001,-0.711727
4220,5.058349132537842,-9.90115833,-7.400997839999999,-17.900033500000006,3.159236317,-5.181704600000001,-1.120646
4221,3.8022267818450928,-9.81975555,-7.588695030000001,-17.017782800000003,3.3140331299999994,-6.0901932,-0.48036999999999996
4222,5.3717546463012695,-9.80458069,-7.0285400209999995,-17.75706449999999,3.3965988830000002,-5.99522668,-1.421617
4223,5.0520339012146,-9.7744751,-6.695691429999998,-18.616135300000003,3.0660355329999995,-5.163040830000001,-0.622774
4224,4.788411617279053,-9.71554089,-7.076938529999999,-18.6611762,3.3078797513,-5.089701230000001,-0.818388
4225,5.634195327758789,-9.65817261,-7.343349380000001,-18.456647199999995,2.8234318352,-5.367042730000001,-1.1069069999999999
4226,4.453125476837158,-9.61457348,-6.618781190000003,-17.697465500000007,2.89565272123,-6.049094420000002,-0.837307
4227,1.145750641822815,-8.38076782,-2.3561602000000006,-6.3646650000000005,1.116751944,-0.97858494,-1.2655020000000001
4228,1.109405279159546,-8.34877586,-2.6175524,-6.3116660000000016,1.04381076,-1.0915007,-0.942005
4229,1.4015405178070068,-8.24311447,-2.1645946,-6.379030000000001,0.683095294,-1.0602695000000002,-0.7121339999999999
4230,1.0847301483154297,-8.03090858,-2.2073351999999997,-6.321093,0.645236906,-0.69359156,-0.95935
4231,1.025543451309204,-7.90296221,-2.3064508,-6.254535,0.55880114,-1.01490289,-0.344424
4232,0.924761950969696,-7.75517321,-2.3014662,-6.136244,0.9426488599999999,-1.0426024999999999,-0.682184
4233,0.9764986038208008,-7.72613335,-2.0408164,-6.290494,0.56762779,-0.7846963399999999,-0.593869
4234,0.7662502527236938,-7.55638695,-2.3637822999999996,-6.056204,0.57604723,-0.7698546000000002,-0.391469
4235,1.597730040550232,-7.4932394,-2.4477678000000003,-5.745634,1.893871122,-0.59909883,-2.134971
4236,1.3086328506469727,-9.78522205,-3.8660062,-7.018321,2.1658417389999998,-1.4528818000000001,-3.0484790000000004
4237,1.4824094772338867,-7.83853436,-3.8105279000000003,-7.063460999999999,2.9483353499999994,-1.2990384000000001,-2.880631
4238,2.071316957473755,-7.73374653,-2.2758969,-6.201308,1.32469772361,-0.43757301,-1.9546899999999998
4239,1.5982913970947266,-7.64723492,-3.1064464000000007,-7.121531,1.9172035969999999,-0.7301907999999999,-1.079504
4240,1.842623233795166,-7.51058817,-2.65220581,-6.47563,1.2942303374100002,-0.285323345,-1.5083579999999999
4241,1.7092405557632446,-7.35333109,-2.2657176999999997,-6.303642,0.7862725,-0.47754514000000003,-1.535741
4242,1.227023959159851,-7.25245333,-2.8208862999999997,-5.717606,1.2296738105,-0.26334005000000005,-1.8750200000000001
4243,2.4893994331359863,-7.2220192,-2.9969205,-6.759325,2.18208947,-0.8901433,-0.38483500000000004
4244,1.3877882957458496,-7.16139126,-2.07229447,-5.9534780000000005,1.295965862,-0.5244702,-1.8476387
4245,1.006317138671875,-6.47653627,-2.2141283999999994,-4.2056189999999996,1.02496275,-0.7496740000000001,-1.0890170000000001
4246,0.8351262807846069,-6.42100954,-1.6229584,-4.227836,0.6580855281,-0.6058128,-1.315573
4247,1.1119476556777954,-6.32959461,-2.1032208,-4.389150000000001,0.57699025,-0.7977890000000001,-0.457781
4248,0.8936577439308167,-6.25651312,-1.3849491999999999,-4.5606800000000005,0.28617907691204003,-0.6667847,-0.654147
4249,0.30913007259368896,-6.25385475,-1.558221,-4.431852,0.29008728,-0.758371,-0.579826
4250,0.5021861791610718,-6.21006203,-1.7667883,-4.473725,0.3397459339999999,-0.776875,-0.22055
4251,1.1500848531723022,-6.16435194,-1.7931509,-4.535523,0.59207359,-0.714697,-0.7537212
4252,0.9037472009658813,-6.15769911,-1.6566051000000002,-4.407895,0.45878404234,-0.514344,-0.688734
4253,1.075196385383606,-6.14516115,-1.7069177999999998,-4.349463,0.34232342,-0.5581388,-0.611415
4254,1.580331802368164,-8.40014267,-3.5138927199999994,-7.714541999999999,2.89491853,-0.5288473000000001,-2.9734160000000003
4255,1.4011790752410889,-8.35853386,-3.20132996,-7.940029,2.489728393696,-0.5322892199999999,-2.697461
4256,1.5157314538955688,-8.33557224,-2.37136321,-7.317690000000001,0.760196805,-0.8624168000000001,-1.188962
4257,1.985207200050354,-8.13702202,-2.34648307,-7.193746000000001,1.9877444199999998,-0.873904599,-2.7073340000000004
4258,2.159834623336792,-8.08697605,-2.5777635600000006,-6.557315999999998,1.2397651887999999,-1.1706796000000002,-1.5606330000000002
4259,1.7518047094345093,-7.99246645,-2.84890212,-7.147904000000001,1.8941913400000001,-0.656865,-2.2333416
4260,1.9633469581604004,-7.86458349,-2.4173628000000003,-6.865322,1.4243613515100282,-0.4604937,-2.5028601
4261,1.6845602989196777,-7.82173824,-2.820781399999999,-7.021509999999998,0.9201522097000001,-0.31337646,-1.4659820000000001
4262,2.103935718536377,-7.75172853,-2.1937972150000005,-7.060792999999999,1.5636168439999998,-0.49463771999999995,-2.427571
4263,0.8281201124191284,-11.8051643,-3.921783299999999,-8.623251999999999,1.18158029222,-1.9718647,-1.228341
4264,0.6941667795181274,-11.1878405,-4.42808298,-9.125853,2.5143813279,-2.3629022,-0.302227
4265,2.291837453842163,-10.475831,-3.3495016400000006,-8.007686999999999,1.2926670450599997,-1.1045129,-0.5540996
4266,3.5382182598114014,-10.1487131,-3.6112259,-8.457071000000001,1.8364884030000004,-1.3038795999999997,-0.8675539999999999
4267,1.4375897645950317,-10.0155945,-3.1605807900000005,-8.653899,1.4161902450000001,-1.224629,-0.0843178
4268,2.5896918773651123,-9.93885136,-2.9423669599999998,-7.888139,0.99233247,-0.9967167,-0.640801
4269,3.6103365421295166,-9.72488403,-2.9904110000000004,-8.061516999999998,2.0322157339999998,-0.31765750000000004,-1.2603
4270,1.4647161960601807,-9.67768764,-3.6674134000000005,-8.234703,1.9805454830000002,-1.0441647,-0.469758
4271,2.0010454654693604,-9.62059402,-2.894980979,-8.055850999999999,1.9067907457200002,-0.7839252000000001,-1.122104
4273,0.7422218322753906,-12.4662962,-4.248668400000001,-10.174845,4.103993941000001,-2.0267481,-1.570686
4274,0.2802513539791107,-10.2112246,-3.52386468,-9.421133000000001,3.4169203190000004,-1.4788786886999998,-0.822367
4275,0.24080049991607666,-9.67940331,-3.9698492000000005,-10.154734,4.460221701599999,-1.3713133699999998,-0.243492
4276,0.2601170837879181,-9.53773212,-3.9857735600000006,-10.204523000000004,4.758176076000001,-1.6126897500000001,-0.441159
4277,0.22166842222213745,-9.52235031,-3.854390600000001,-9.282698,4.77964314,-1.2988054000000002,-1.611311
4278,1.2803447246551514,-9.49916172,-2.9298613000000002,-8.026320000000002,3.231834586,0.0,-5.107509
4279,2.03877592086792,-9.3939867,-2.9515867000000005,-8.036755,2.3403431169999998,0.0,-4.215597
4280,1.8570104837417603,-8.96631908,-2.547435167,-8.039534999999999,1.7698826629999995,0.0,-2.9642139999999997
4281,2.3633174896240234,-8.92116547,-2.8268021000000005,-8.149377000000001,1.8081113199999999,0.0,-2.7316371
4282,1.6655296087265015,-8.59839344,-2.8872768000000004,-7.460609,1.23681830412,0.0,-2.2847519999999997
4283,2.1265242099761963,-8.34731388,-2.4772920000000003,-8.046470000000001,2.0248172599999994,0.0,-2.971621
4284,2.354754686355591,-8.24047947,-3.2648819000000002,-7.328855,2.6883570626599993,0.0,-3.5689593
4285,2.0668227672576904,-8.21617985,-2.54657704,-7.592918000000001,2.554007664,0.0,-2.958628
4286,0.56610506772995,-8.21264839,-3.2984629,-7.427503999999999,2.501915726,0.0,-2.812202
4287,1.8167475461959839,-8.98828316,-3.0248441,-8.352515,1.4866086604439002,0.0,-3.301156
4288,2.173344612121582,-8.75622559,-2.8852482199999994,-8.321998,1.18419618,0.0,-2.703919
4289,1.8754851818084717,-8.6583643,-3.1162497999999994,-8.366628,3.876510451,0.0,-5.675805000000001
4290,2.336106538772583,-8.50161457,-2.8491674999999996,-8.238169000000001,1.9093458244200001,0.0,-3.631023
4291,2.31964111328125,-8.45230103,-2.9787264799999993,-8.624709,1.5690135429999998,0.0,-2.841555
4292,2.754127025604248,-8.41984653,-3.063808424,-8.439724,2.61032986,0.0,-4.3645629999999995
4293,2.5097439289093018,-8.3762846,-3.0145517,-8.254195,2.67387361,0.0,-4.002147
4294,2.2747201919555664,-8.04457664,-2.5549504629999995,-8.412159000000003,1.922361454,0.0,-3.3431977
4295,2.875096082687378,-7.92533112,-3.5286120800000007,-8.771097000000003,4.029495886199999,0.0,-4.0887005
4296,0.0007856952724978328,-8.28890228,-2.4602355999999994,-5.5523370000000005,1.2924722299999998,-1.5620639,0.0
4297,0.0007870564004406333,-8.06218338,-2.029112,-5.543614,1.1168720932999998,-1.1848667000000002,-0.422505
4298,0.0006151907728053629,-8.05071926,-2.0770665,-5.625423999999999,1.8399135899999997,-1.0786589,-1.1066
4299,0.0007432846468873322,-8.00533581,-2.0242998,-5.444868,1.2985688629999996,-1.2644968000000003,-0.56826
4300,0.0006820166017860174,-7.96288252,-2.1945953,-5.350937000000001,1.61063005,-1.383488,-0.646824
4301,0.0007048734114505351,-7.86906624,-1.9971222,-5.568943000000001,1.54796403,-1.6050908,-0.242901
4302,0.0006858502747491002,-7.65606976,-2.0806958,-5.532471,1.4036986310000004,-1.2508531999999997,-0.191477
4303,0.0007453405996784568,-7.58440351,-2.0236465,-5.713874999999999,1.5605163069999999,-1.4082161,0.0
4304,0.0006988137611187994,-7.41801786,-2.0690519,-5.53973,1.4006317359999998,-1.2139035,0.0
4305,0.07690475136041641,-8.56049347,-2.3819934999999997,-6.155731000000001,1.1729272729999998,-1.0464101000000001,-1.150588
4306,0.6916499137878418,-8.50877762,-2.2225386,-6.163489,0.7706380606999998,-1.0985101000000002,-0.624213
4307,0.7718732953071594,-8.37832737,-2.7535689,-5.421958,1.44742614,-0.46560080000000004,-2.053132
4308,1.107701063156128,-8.37010765,-2.1427367,-6.236399,1.345567948,-0.7736557000000001,-1.430616
4309,0.7358391284942627,-8.30963612,-2.3493059,-5.988409000000001,1.097883969,-0.7399437,-1.13863
4310,0.6286998987197876,-8.30797291,-2.3811421,-6.011312,1.83390425,-0.8849603999999999,-1.6680249999999999
4311,1.1272865533828735,-8.29241276,-2.5452963,-5.776697,0.806914937,-0.6159836,-1.04743
4312,1.0458768606185913,-8.26209545,-2.1745328,-5.950958,0.39320227099999994,-0.9976712400000001,-0.36611099999999996
4313,0.4777986705303192,-8.15250397,-2.2775477000000004,-6.001565,1.09859255,-1.0921877,-0.684778
4314,1.6224561929702759,-9.95021152,-3.41438618,-8.562689,2.8590921562999996,0.0,-5.483356
4315,2.4846134185791016,-9.46212673,-3.7272523000000004,-8.462131,2.87265485,0.0,-4.6956519000000005
4316,2.223921537399292,-9.24682999,-3.45986009,-8.732379,2.235637846999999,0.0,-4.0034429000000005
4317,1.429282546043396,-8.84340954,-3.20962395,-8.460248,2.294839544,0.0,-4.017314
4318,2.3603744506835938,-8.66923428,-3.1703457000000004,-8.108908,2.4458968279999995,0.0,-3.7173279999999997
4319,2.095966100692749,-8.65267467,-3.298256299999999,-7.753406000000001,2.8239876508,0.0,-4.690602500000001
4320,2.2991955280303955,-8.59549427,-3.50648649,-7.573033,3.2245863029999997,0.0,-5.362574199999999
4321,2.0452964305877686,-8.38633633,-3.3632850999999997,-8.588957,3.60746186482,0.0,-4.422321999999999
4322,3.227684497833252,-8.36938858,-3.0354047200000003,-7.6316919999999975,2.1567221599999997,0.0,-3.495963
4323,1.6800917387008667,-9.47015667,-3.5003785,-8.621358999999998,2.6903203559999995,0.0,-4.471672
4324,2.119847297668457,-9.46154213,-3.386897979999999,-8.689518999999997,3.6187917199999995,0.0,-5.996311
4325,1.6898339986801147,-9.42966652,-3.303484469999999,-8.708580999999999,2.7247733120000004,0.0,-5.132035
4326,2.1834583282470703,-9.29581547,-3.6681359799999993,-8.812059,3.0056168299999997,0.0,-4.5676534
4327,2.434765100479126,-9.04014969,-3.8485315899999994,-8.605086000000002,3.284929586,0.0,-5.142982
4328,1.9337184429168701,-8.53059959,-2.78349288,-8.604121999999998,2.306168148254,0.0,-3.4796270000000002
4329,2.383291244506836,-8.41908455,-3.0135130500000002,-8.359499,2.34785103292,0.0,-4.172464000000001
4330,1.2838163375854492,-8.36104679,-2.9587243999999995,-8.469013,2.3052975680000003,0.0,-3.5396273
4331,2.668323278427124,-8.12430477,-3.065272748,-8.085497,2.21934079,0.0,-3.827453
4332,0.016217997297644615,-6.55907965,-1.825734,-4.143159,1.0399600053,-1.009676,-1.002851
4333,0.017758820205926895,-6.55185032,-1.5411989,-4.178996,0.196329892,-0.950426,-0.461026
4334,0.011211761273443699,-6.54542398,-1.5166458999999999,-4.060256,0.33434109,-0.9862529999999999,-0.703703
4335,0.015413097105920315,-6.54095459,-1.4865282000000002,-4.182177000000001,0.3127133959999999,-0.985935,-0.580935
4336,0.01324255671352148,-6.50543928,-1.7352075000000002,-4.156136,1.0608141234,-0.952366,-1.105774
4337,0.02366350218653679,-6.48876429,-1.4784366,-4.138660000000001,0.23964301899999998,-0.965295,-0.52541
4338,0.006137429736554623,-6.45517874,-1.4164763,-3.989648,0.7495225210000002,-0.6150769,-1.562032
4339,0.015370309352874756,-6.45046473,-1.3342993,-4.021097,0.44915519,-0.952476,-0.972626
4340,0.02218194119632244,-6.37097025,-1.256635,-4.188593,0.216606991,-0.987352,-0.526724
4341,0.9237670302391052,-9.22119331,-3.72419897,-8.564815999999999,1.3014961059999999,-1.9424061000000001,-1.1387770000000002
4342,1.7044849395751953,-8.5580864,-3.3872933,-8.634851,2.17098303,-1.80402,-1.711353
4343,2.284393787384033,-8.14838219,-2.7215656749999995,-8.441861000000001,2.9205752847,-1.3720599,-1.902166
4344,1.615303874015808,-8.08869743,-3.0077493126999997,-8.474968999999998,1.67888966,-1.6685025999999998,-0.98012
4345,2.0206968784332275,-7.91479683,-2.5559635100000007,-7.8346800000000005,1.749955333,-0.9478116100000001,-2.3891549999999997
4346,2.3789501190185547,-7.90941048,-2.53698926,-7.912439000000001,1.5059241151,-0.3476289,-2.5714379999999997
4347,2.395021677017212,-7.82365751,-2.64231753,-7.652417000000001,0.6071584299999999,-0.89055542,-1.0011741
4348,2.016292095184326,-7.80071735,-2.1524003,-7.581702000000001,1.441505745,-0.54469303,-2.49396
4349,3.1987037658691406,-7.6534996,-2.393835064,-7.583349,1.5089659600000003,-0.49949340000000003,-2.354753
4350,1.0934840440750122,-9.09885216,-3.5034584,-6.998338999999999,1.7755154386000003,-1.5510193,-2.016301
4351,1.033031702041626,-8.64303684,-3.44623581,-7.165942,1.3668656140099997,-0.9464012,-0.8706165
4352,2.5586740970611572,-8.588274,-3.2754978999999995,-6.915908,1.3955595399999998,-0.9172562000000002,-1.0623230000000001
4353,2.0169873237609863,-8.50773048,-3.4299023999999996,-7.181414999999999,0.8919635029,-0.7496669,-0.9388240000000001
4354,1.6206765174865723,-8.44140434,-2.8346972,-6.935967999999998,1.9838134561,-0.9462187999999999,-2.031116
4355,1.6135379076004028,-8.11633778,-2.9274093000000003,-7.056366,1.5847379440999998,-1.0141725000000001,-0.977273
4356,2.674123764038086,-7.88129139,-2.7243119,-6.649423,1.321850822,-0.8356463300000001,-1.169956
4357,1.4323149919509888,-7.41458368,-3.0656897,-5.8588640000000005,1.2275608721123,-0.5662139,-0.9203589999999999
4358,1.9797406196594238,-6.98818636,-2.17398825,-5.460603000000001,1.6357087510000001,-0.09182927000000002,-2.629683
4359,1.6212912797927856,-9.67606544,-4.037469000000001,-7.367121,2.4143672159999996,-1.479624,-3.1692159999999996
4360,2.288118600845337,-8.32576466,-2.4560424,-6.836808999999999,1.4478841530000002,-0.6446356999999999,-2.290455
4361,1.1808273792266846,-8.24332428,-3.8004648,-7.497033999999999,1.4864250725,-0.5114788,-0.9914512
4362,1.6169601678848267,-8.14202881,-3.2501955,-7.373700000000001,2.041045352,-0.47432087,-1.771515
4363,1.5186363458633423,-7.92278576,-2.5820524700000003,-6.583863,1.300357686,-0.53230457,-1.913077
4364,1.8327380418777466,-7.84818745,-2.42248021,-6.476338999999999,0.9438372609999999,-0.1460981,-1.9336049999999998
4365,2.5329599380493164,-7.61332083,-3.1364739000000004,-6.883299,1.6552334945799998,-0.8550469,-0.7075389999999999
4366,2.2332534790039062,-7.55395222,-2.3341494000000003,-6.820618000000001,0.7156639930000002,-0.17369288,-1.1895310000000001
4367,1.1939014196395874,-7.53662014,-2.61048135,-6.534597,0.9873511169999999,-0.1648992,-1.816499
4368,1.6421539783477783,-8.99901199,-2.80900207,-7.646930000000001,3.471904929,0.0,-5.173621
4369,1.967551827430725,-8.72416973,-2.8156446699999997,-7.755098000000001,2.5905455,0.0,-4.245063
4370,1.8250693082809448,-8.53426266,-2.30523539,-7.513294999999999,1.4986431619999998,0.0,-3.0977289999999997
4371,1.8078962564468384,-8.43470955,-2.687299845,-7.219119999999999,1.76562073,0.0,-3.364415
4372,2.1593821048736572,-8.42559242,-2.5417907,-7.616669000000002,1.9549717899999999,0.0,-3.1688549999999998
4373,1.7381377220153809,-8.34109306,-2.30253253741,-7.9244390000000005,2.03284939,0.0,-3.029143
4374,2.3036956787109375,-8.29372978,-2.5431890800000003,-7.346680999999999,1.7710219800000002,0.0,-3.298502
4375,1.755682349205017,-8.05903721,-2.26105376,-7.762221000000001,2.5492164827599995,0.0,-3.519304
4376,1.9783859252929688,-7.78715563,-2.3076685000000006,-6.744587000000001,1.74188284,0.0,-3.302363
4377,1.3060411214828491,-9.20259094,-3.3366265999999998,-8.148518,2.31006039,0.0,-4.3293156
4378,1.8008722066879272,-9.0375452,-3.4222939899999996,-8.623318,2.269768299,0.0,-3.4754404999999995
4379,1.1533215045928955,-8.99405289,-2.9400824,-7.946817,2.49927958,0.0,-4.716474999999999
4380,2.7231802940368652,-8.99368763,-2.801144054,-8.688031999999998,2.5360110155999998,0.0,-3.9380911999999997
4381,2.102720260620117,-8.96501637,-3.5700689700000003,-8.558276000000001,3.326962798999999,0.0,-4.781587
4382,1.8474739789962769,-8.84209156,-3.0870564600000003,-8.474018000000001,3.07501786,0.0,-4.307163999999999
4383,1.6584186553955078,-8.77125168,-3.0706639999999994,-8.556645,2.316600257,0.0,-3.6979990000000003
4384,2.125843048095703,-8.2738142,-3.565331381,-8.585757000000001,3.847084492,0.0,-3.9347471999999994
4385,2.611400842666626,-8.23558235,-2.592063789999999,-8.111475000000004,1.8254215239999996,0.0,-2.93351
4386,0.9609546661376953,-8.92827225,-3.8756434,-6.819133,2.874395202,-1.3871384,-3.3683199999999998
4387,1.7996032238006592,-8.26899242,-2.7395245299999997,-6.636283999999999,1.6123692719000002,-0.7498359,-1.6665240000000001
4388,2.084172010421753,-7.94051456,-2.458564499999999,-6.252402,2.2387164229999996,-0.56277187,-2.553255
